Reino;Nombre Cinetífico;Nombre Común;Estado de Conservación vigente;URL Ficha;
"Animalia";"Upucerthia dumetaria";"Bandurrilla";"";"https://simbio.mma.gob.cl/Especies/Details/4971";
"Animalia";"Pygarrhichas albogularis";"Comesebo grande";"";"https://simbio.mma.gob.cl/Especies/Details/4973";
"Animalia";"Sylviorthorhynchus desmursii";"Colilarga";"";"https://simbio.mma.gob.cl/Especies/Details/4974";
"Animalia";"Geositta maritima";"Minero chico";"";"https://simbio.mma.gob.cl/Especies/Details/4976";
"Animalia";"Geositta rufipennis";"Minero cordillerano";"";"https://simbio.mma.gob.cl/Especies/Details/4977";
"Animalia";"Geositta isabellina";"Minero grande";"";"https://simbio.mma.gob.cl/Especies/Details/4978";
"Animalia";"Geositta antarctica";"Minero austral";"";"https://simbio.mma.gob.cl/Especies/Details/4979";
"Animalia";"Geositta tenuirostris";"Minero de pico delgado";"";"https://simbio.mma.gob.cl/Especies/Details/4980";
"Animalia";"Geositta punensis";"Minero de la puna";"";"https://simbio.mma.gob.cl/Especies/Details/4981";
"Animalia";"Geositta cunicularia";"Minero";"";"https://simbio.mma.gob.cl/Especies/Details/4982";
"Animalia";"Chilia melanura";"Chiricoca";"";"https://simbio.mma.gob.cl/Especies/Details/4983";
"Animalia";"Phleocryptes melanops";"Trabajador";"";"https://simbio.mma.gob.cl/Especies/Details/4984";
"Animalia";"Phytotoma rutila";"Cortarramas argentino";"";"https://simbio.mma.gob.cl/Especies/Details/4986";
"Animalia";"Phytotoma rara";"Rara";"";"https://simbio.mma.gob.cl/Especies/Details/4987";
"Animalia";"Vireo olivaceus";"Verderón de ojos rojos";"";"https://simbio.mma.gob.cl/Especies/Details/4988";
"Animalia";"Tersina viridis";"Tersina";"";"https://simbio.mma.gob.cl/Especies/Details/4989";
"Animalia";"Oreomanes fraseri";"Comesebo gigante";"";"https://simbio.mma.gob.cl/Especies/Details/4990";
"Animalia";"Thraupis sayaca";"Celestino";"";"https://simbio.mma.gob.cl/Especies/Details/4991";
"Animalia";"Progne murphyi";"Golondrina negra peruana";"";"https://simbio.mma.gob.cl/Especies/Details/4992";
"Animalia";"Progne chalybea";"Golondrina doméstica";"";"https://simbio.mma.gob.cl/Especies/Details/4993";
"Animalia";"Progne tapera";"Golondrina parda";"";"https://simbio.mma.gob.cl/Especies/Details/4994";
"Animalia";"Progne elegans";"Golondrina negra";"";"https://simbio.mma.gob.cl/Especies/Details/4995";
"Animalia";"Riparia riparia";"Golondrina barranquera";"";"https://simbio.mma.gob.cl/Especies/Details/4996";
"Animalia";"Petrochelidon pyrrhonota";"Golondrina grande";"";"https://simbio.mma.gob.cl/Especies/Details/4997";
"Animalia";"Notiochelidon cyanoleuca";"Golondrina de dorso negro";"";"https://simbio.mma.gob.cl/Especies/Details/4998";
"Animalia";"Geothlypis aequinoctialis";"Arañero cara negra";"";"https://simbio.mma.gob.cl/Especies/Details/4999";
"Animalia";"Setophaga ruticilla";"Candelita americana";"";"https://simbio.mma.gob.cl/Especies/Details/5000";
"Animalia";"Anthus lutescens";"Bailarín chico peruano";"";"https://simbio.mma.gob.cl/Especies/Details/5001";
"Animalia";"Anthus hellmayri";"Bailarín chico argentino";"";"https://simbio.mma.gob.cl/Especies/Details/5002";
"Animalia";"Pheucticus aureoventris";"Rey del bosque";"";"https://simbio.mma.gob.cl/Especies/Details/5003";
"Animalia";"Turdus chiguanco";"Zorzal negro";"";"https://simbio.mma.gob.cl/Especies/Details/5004";
"Animalia";"Turdus amaurochalinus";"Zorzal argentino";"";"https://simbio.mma.gob.cl/Especies/Details/5005";
"Animalia";"Turdus falcklandii";"Zorzal";"";"https://simbio.mma.gob.cl/Especies/Details/5006";
"Animalia";"Catharus fuscescens";"Zorzal tropical";"";"https://simbio.mma.gob.cl/Especies/Details/5007";
"Animalia";"Catharus ustulatus";"Zorzalito de Swainson";"";"https://simbio.mma.gob.cl/Especies/Details/5008";
"Animalia";"Eugralla paradoxa";"Churrín de la mocha";"";"https://simbio.mma.gob.cl/Especies/Details/5009";
"Animalia";"Scelorchilus albicollis";"Tapaculo";"";"https://simbio.mma.gob.cl/Especies/Details/5010";
"Animalia";"Scelorchilus rubecula";"Chucao";"Preocupación menor (LC)";"https://simbio.mma.gob.cl/Especies/Details/5011";
"Animalia";"Scytalopus fuscus";"Churrín del norte";"";"https://simbio.mma.gob.cl/Especies/Details/5012";
"Animalia";"Scytalopus magellanicus";"Churrín del sur";"";"https://simbio.mma.gob.cl/Especies/Details/5013";
"Animalia";"Pteroptochos tarnii";"Hued-hued";"Preocupación menor (LC)";"https://simbio.mma.gob.cl/Especies/Details/5014";
"Animalia";"Pteroptochos megapodius";"Turca";"";"https://simbio.mma.gob.cl/Especies/Details/5015";
"Animalia";"Catamenia analis";"Semillero";"";"https://simbio.mma.gob.cl/Especies/Details/5017";
"Animalia";"Sporophila lineola";"Corbatita overo";"";"https://simbio.mma.gob.cl/Especies/Details/5018";
"Animalia";"Sporophila telasco";"Corbatita";"";"https://simbio.mma.gob.cl/Especies/Details/5019";
"Animalia";"Diuca speculifera";"Diuca de alas blancas";"";"https://simbio.mma.gob.cl/Especies/Details/5020";
"Animalia";"Diuca diuca";"Diuca";"";"https://simbio.mma.gob.cl/Especies/Details/5021";
"Animalia";"Melanodera xanthogramma";"Yal cordillerano";"";"https://simbio.mma.gob.cl/Especies/Details/5022";
"Animalia";"Melanodera melanodera";"Yal austral";"";"https://simbio.mma.gob.cl/Especies/Details/5023";
"Animalia";"Xenospingus concolor";"Pizarrita";"Insuficientemente Conocida";"https://simbio.mma.gob.cl/Especies/Details/5024";
"Animalia";"Volatinia jacarina";"Negrillo";"";"https://simbio.mma.gob.cl/Especies/Details/5025";
"Animalia";"Sicalis olivascens";"Chirihue verdoso";"";"https://simbio.mma.gob.cl/Especies/Details/5026";
"Animalia";"Sicalis lutea";"Chirihue de la puna";"";"https://simbio.mma.gob.cl/Especies/Details/5027";
"Animalia";"Sicalis luteola";"Chirihue";"";"https://simbio.mma.gob.cl/Especies/Details/5028";
"Animalia";"Sicalis raimondii";"Chirihue de Raimondi";"";"https://simbio.mma.gob.cl/Especies/Details/5029";
"Animalia";"Sicalis flaveola";"Chirihue azafrán";"";"https://simbio.mma.gob.cl/Especies/Details/5030";
"Animalia";"Sicalis auriventris";"Chirihue dorado";"";"https://simbio.mma.gob.cl/Especies/Details/5031";
"Animalia";"Sicalis lebruni";"Chirihue austral";"";"https://simbio.mma.gob.cl/Especies/Details/5032";
"Animalia";"Paroaria coronata";"Cardenal";"";"https://simbio.mma.gob.cl/Especies/Details/5034";
"Animalia";"Cistothorus platensis";"Chercán de las vegas";"";"https://simbio.mma.gob.cl/Especies/Details/5036";
"Animalia";"Serinus canaria";"Canario";"";"https://simbio.mma.gob.cl/Especies/Details/5037";
"Animalia";"Rhea pennata";"Ñandú";"";"https://simbio.mma.gob.cl/Especies/Details/5038";
"Animalia";"Metriopelia ceciliae";"Tortolita boliviana";"";"https://simbio.mma.gob.cl/Especies/Details/5040";
"Animalia";"Metriopelia aymara";"Tortolita de la puna";"";"https://simbio.mma.gob.cl/Especies/Details/5041";
"Animalia";"Metriopelia melanoptera";"Tortola cordillerana";"";"https://simbio.mma.gob.cl/Especies/Details/5042";
"Animalia";"Patagioenas picazuro";"Paloma Picazuró";"";"https://simbio.mma.gob.cl/Especies/Details/5043";
"Animalia";"Patagioenas araucana";"Torcaza";"Preocupación menor (LC)";"https://simbio.mma.gob.cl/Especies/Details/5044";
"Animalia";"Patagioenas maculosa";"Paloma de alas moteadas";"";"https://simbio.mma.gob.cl/Especies/Details/5045";
"Animalia";"Zenaida auriculata";"Tortola";"";"https://simbio.mma.gob.cl/Especies/Details/5046";
"Animalia";"Zenaida asiatica";"Paloma de alas blancas";"";"https://simbio.mma.gob.cl/Especies/Details/5047";
"Animalia";"Zenaida meloda";"Paloma de alas blancas";"";"https://simbio.mma.gob.cl/Especies/Details/5048";
"Animalia";"Columba livia";"Paloma domestica";"";"https://simbio.mma.gob.cl/Especies/Details/5049";
"Animalia";"Columbina minuta";"";"";"https://simbio.mma.gob.cl/Especies/Details/5050";
"Animalia";"Columbina talpacoti";"Tortolita rojiza";"";"https://simbio.mma.gob.cl/Especies/Details/5051";
"Animalia";"Columbina picui";"Tortolita cuyana";"";"https://simbio.mma.gob.cl/Especies/Details/5052";
"Animalia";"Columbina cruziana";"Tortolita quiguagua";"";"https://simbio.mma.gob.cl/Especies/Details/5053";
"Animalia";"Crotophaga ani";"Maracaballos de pico liso";"";"https://simbio.mma.gob.cl/Especies/Details/5054";
"Animalia";"Crotophaga sulcirostris";"Matacaballo";"";"https://simbio.mma.gob.cl/Especies/Details/5055";
"Animalia";"Coccyzus americanus";"Cuclillo de pico amarillo";"";"https://simbio.mma.gob.cl/Especies/Details/5056";
"Animalia";"Coccyzus melacoryphus";"Cuclillo de pico negro";"";"https://simbio.mma.gob.cl/Especies/Details/5057";
"Animalia";"Nyctibius griseus";"Urutaú";"";"https://simbio.mma.gob.cl/Especies/Details/5058";
"Animalia";"Chordeiles minor";"Gallina ciega boreal";"";"https://simbio.mma.gob.cl/Especies/Details/5059";
"Animalia";"Chordeiles acutipennis";"Gallina ciega peruana";"";"https://simbio.mma.gob.cl/Especies/Details/5060";
"Animalia";"Steatornis caripensis";"Guacharo";"";"https://simbio.mma.gob.cl/Especies/Details/5061";
"Animalia";"Athene cunicularia";"Pequén";"";"https://simbio.mma.gob.cl/Especies/Details/5062";
"Animalia";"Asio flammeus";"Nuco";"Preocupación menor (LC)";"https://simbio.mma.gob.cl/Especies/Details/5063";
"Animalia";"Strix rufipes";"Concón";"Casi amenazada (NT)";"https://simbio.mma.gob.cl/Especies/Details/5064";
"Animalia";"Heteronetta atricapilla";"Pato rinconero";"Preocupación menor (LC)";"https://simbio.mma.gob.cl/Especies/Details/5067";
"Animalia";"Anser anser";"Ganso común";"";"https://simbio.mma.gob.cl/Especies/Details/5068";
"Animalia";"Anas flavirostris";"Pato jergón chico";"";"https://simbio.mma.gob.cl/Especies/Details/5069";
"Animalia";"Anas discors";"Pato de alas azules";"";"https://simbio.mma.gob.cl/Especies/Details/5070";
"Animalia";"Anas bahamensis";"Pato gargantillo";"Preocupación menor (LC)";"https://simbio.mma.gob.cl/Especies/Details/5071";
"Animalia";"Anas sibilatrix";"Pato real";"";"https://simbio.mma.gob.cl/Especies/Details/5072";
"Animalia";"Anas versicolor";"Pato capuchino";"";"https://simbio.mma.gob.cl/Especies/Details/5073";
"Animalia";"Anas georgica";"Pato jergón grande";"";"https://simbio.mma.gob.cl/Especies/Details/5074";
"Animalia";"Anas puna";"Pato puna";"";"https://simbio.mma.gob.cl/Especies/Details/5075";
"Animalia";"Anas platalea";"Pato cuchara";"Insuficientemente Conocida";"https://simbio.mma.gob.cl/Especies/Details/5076";
"Animalia";"Anas cyanoptera";"pato colorado";"";"https://simbio.mma.gob.cl/Especies/Details/5077";
"Animalia";"Netta peposaca";"Pato negro";"";"https://simbio.mma.gob.cl/Especies/Details/5078";
"Animalia";"Tachyeres brachypterus";"Pato vapor malvinero";"";"https://simbio.mma.gob.cl/Especies/Details/5079";
"Animalia";"Tachyeres pteneres";"Quetru no volador";"Casi amenazada (NT)";"https://simbio.mma.gob.cl/Especies/Details/5080";
"Animalia";"Tachyeres leucocephalus";"Quetru de cabeza blanca";"";"https://simbio.mma.gob.cl/Especies/Details/5081";
